aluguel,areaTotal,areaUsavel,bairro,banheiros,cidade,codImovel,condominio,garagem,idadeImovel,lat,lon,quartos,suite,valorDeVenda
7800.0,50,50,Jardim Paulista,1,São Paulo,2947740832,1436.0,1,NaN,-23.5673883,-46.654737,1,0,0.0
1600.0,180,180,Nova Petrópolis,1,São Bernardo do Campo,2948580100,1275.0,1,NaN,-23.7076056,-46.5500651,3,1,0.0
3800.0,100,100,Jardim Paulista,1,São Paulo,2947804551,1400.0,1,NaN,-23.5679245,-46.6561069,2,0,0.0
4000.0,800,35,Vila Olímpia,1,São Paulo,2948775955,1500.0,1,20,-23.59485,-46.6815799,1,1,0.0
1300.0,60,60,Jardim Santa Emília,1,São Paulo,2948082187,480.0,1,NaN,-23.6511322,-46.6011078,2,0,0.0
1600.0,69,69,Vila Firmiano Pinto,1,São Paulo,2948901313,929.0,2,NaN,-23.6154,-46.604742,3,0,0.0
3300.0,98,98,Panamby,2,São Paulo,2948587871,1189.0,2,NaN,-23.6299022,-46.7320142,2,1,0.0
1100.0,75,75,Vila das Hortências,1,Jundiaí,2948584468,430.0,1,NaN,-23.179398,-46.906285,2,0,0.0
1400.0,45,45,Consolação,1,São Paulo,2948712204,463.0,0,49,-23.551963,-46.654854099999966,1,0,0.0
10600.0,239,239,Barra Funda,5,São Paulo,2940062748,1501.0,3,4,-23.5199083,-46.6838149,4,2,2020000.0
2500.0,87,87,Jardim Trevo,2,Jundiaí,2947914783,550.0,2,NaN,-23.1847655,-46.9139942,2,1,0.0
1280.0,67,67,Vila Esperança,1,São Paulo,2948724179,670.0,1,NaN,-23.5244949,-46.5271707,2,0,0.0
7500.0,54,54,Itaim Bibi,2,São Paulo,2945217888,781.0,1,NaN,-23.5916683,-46.6837372,1,1,0.0
3000.0,230,230,Centro,4,Jundiaí,2948236762,2600.0,3,NaN,-23.1855727,-46.8928716,4,3,0.0
133.0,50,50,Vila Nova Conceição,1,São Paulo,2929764468,1588.0,1,35,-23.5963581,-46.6690131,1,0,2312.0
18000.0,208,208,Vila Mariana,4,São Paulo,2939873337,1719.0,3,7,-23.591630935668945,-46.63410568237305,3,3,2790000.0
2300.0,51,51,Parque Campolim,2,Sorocaba,2936546420,335.0,1,NaN,-23.5323489,-47.468318,1,1,0.0
1780.0,65,30,Chácara Santo Antônio,1,São Paulo,2948885978,1280.0,1,21,-23.63196,-46.70792,1,1,0.0
2950.0,131,131,Ribeirânia,4,Ribeirão Preto,2948725251,530.0,2,NaN,-21.1995244,-47.7859558,3,3,0.0
2000.0,120,80,Centro,2,Guarulhos,2948374982,580.0,2,6,-23.4717053,-46.53194789999998,3,1,0.0
7000.0,300,300,Santo Amaro,5,São Paulo,2947903139,5040.0,3,NaN,-23.6495146,-46.6935908,4,4,0.0
2037.0,32,32,Jardins,1,São Paulo,2947866158,1568.0,1,20,-23.5628514,-46.6702521,1,1,0.0
2513.0,52,52,Moema,1,São Paulo,2934983322,1200.0,1,32,-23.6040751,-46.6588264,1,0,0.0
2520.0,56,56,Alphaville Industrial,1,Barueri,2948367079,1080.0,1,17,-23.4953457,-46.8517145,1,1,435000.0
4530.0,55,55,Vila Nova Conceição,1,São Paulo,2948400303,1670.0,1,16,-23.591921,-46.67993,2,1,0.0
13000.0,185,185,Vila Nova Conceição,0,São Paulo,2942894787,2650.0,4,10,-23.5967811,-46.6657548,3,3,0.0
750.0,62,62,Jardim Campos Elíseos,1,Campinas,2948751622,430.0,1,NaN,-22.9278982,-47.0959296,2,0,0.0
2034.0,35,35,Jardins,1,São Paulo,2939198146,1621.0,1,26,-23.5843626,-46.6893935,1,0,0.0
2500.0,60,40,Itaim Bibi,1,São Paulo,2948205338,1000.0,1,20,-23.581064,-46.68381299999999,1,1,0.0
3600.0,28,28,Vila Olímpia,1,São Paulo,2948798916,800.0,1,6,-23.5973664,-46.6841537,1,1,0.0
4200.0,39,39,Vila Olímpia,1,São Paulo,2948646199,600.0,1,NaN,-23.5892262,-46.6726305,1,0,0.0
1900.0,47,47,Vila Prudente,1,São Paulo,2948920548,120.0,0,NaN,-23.5879275,-46.5827065,2,0,0.0
1900.0,1000,160,Vila Bastos,2,Santo André,2948230735,1450.0,2,NaN,-23.6602686,-46.5358634,3,1,0.0
5500.0,151,151,Vila Leopoldina,5,São Paulo,2940204365,1700.0,3,10,-23.5279541015625,-46.73060607910156,3,3,0.0
2770.0,45,45,Itaim Bibi,1,São Paulo,2929901859,1100.0,1,34,-23.587469,-46.678413,1,0,0.0
2400.0,200,200,Tombo,2,Guarujá,2926679911,1200.0,2,NaN,-24.009111445547003,-46.27571932540894,3,1,295000.0
780.0,50,50,Nova Petrópolis,1,São Bernardo do Campo,2947622500,461.0,1,NaN,-23.723505,-46.5298048,2,0,0.0
5000.0,40,35,Vila Olímpia,1,São Paulo,2948851102,2000.0,1,17,-23.5944615,-46.68193710000003,1,1,0.0
5500.0,170,170,Jardim Paulista,2,São Paulo,2948308810,1700.0,1,NaN,-23.5652918,-46.6559728,3,1,0.0
3142.0,20,20,Bela Vista,1,São Paulo,2948517730,150.0,0,NaN,-23.5633998,-46.6418492,1,0,0.0
1700.0,61,61,Quitaúna,2,Osasco,2947443508,697.0,2,NaN,-23.5273549,-46.8003449,2,1,0.0
3400.0,52,52,Moema,1,São Paulo,2934984603,0.0,1,32,-23.6040751,-46.6588264,1,1,0.0
4820.0,40,40,Vila Olímpia,1,São Paulo,2948239851,620.0,1,NaN,-23.5939745,-46.6745722,1,0,0.0
8000.0,221,221,Perdizes,5,São Paulo,2946438218,2565.0,4,NaN,-23.537843704223633,-46.67866516113281,4,4,0.0
2900.0,600,37,Jardins,1,São Paulo,2938269848,800.0,1,20,-23.5633367,-46.6505691,1,1,0.0
8000.0,296,213,Jardim Fonte do Morumbi,3,São Paulo,2944166267,1600.0,4,4,-23.6293085,-46.71985489999997,2,2,2100000.0
660.0,30,30,Morumbi,1,São Paulo,2947740821,0.0,0,NaN,-23.6187416,-46.752032,1,0,0.0
4206.0,136,136,Panamby,3,São Paulo,2948588135,1430.0,3,NaN,-23.6240465,-46.7261919,3,2,0.0
650.0,40,40,Cangaíba,1,São Paulo,2947562118,0.0,0,NaN,-23.507849,-46.5130752,1,0,0.0
1300.0,60,60,Jardim Guanabara,1,Campinas,2948081809,250.0,0,NaN,-22.8892451,-47.0747834,1,1,0.0
750.0,72,72,Vila Tibério,2,Ribeirão Preto,2945986954,130.0,1,NaN,-21.1725026,-47.830138199999965,2,1,0.0
10000.0,150,150,Itaim Bibi,0,São Paulo,2946680786,2200.0,3,26,-23.5817588,-46.6782307,3,3,0.0
3200.0,34,34,Vila Olímpia,1,São Paulo,2948826604,515.0,1,NaN,-23.5921571,-46.6849573,1,1,0.0
2550.0,36,36,Moema,1,São Paulo,2938268415,1000.0,1,20,-23.5984192,-46.667099,1,1,0.0
970.0,50,50,Nova Petrópolis,1,São Bernardo do Campo,2948739629,1500.0,1,NaN,-23.7087948,-46.5490349,1,0,0.0
1098.0,52,52,Vila América,1,Santo André,2948503189,50.0,1,NaN,-23.6829899,-46.4980892,2,0,0.0
2000.0,28,28,Jardins,1,São Paulo,2938265986,1340.0,1,20,-23.5508,-46.6534,1,1,0.0
5000.0,255,255,Jardim Anália Franco,4,São Paulo,2948458050,1650.0,4,NaN,-23.5564216,-46.5632891,3,2,0.0
21000.0,198,198,Vila Nova Conceição,0,São Paulo,2946539623,3000.0,3,14,-23.5955584,-46.666809,2,2,0.0
650.0,50,50,Ermelino Matarazzo,1,São Paulo,2945925309,25.0,0,NaN,-23.4998179,-46.4775794,1,0,0.0
2100.0,103,103,Jardim Barbosa,2,Guarulhos,2941404112,650.0,2,NaN,-23.4635009765625,-46.52560043334961,3,1,530000.0
2000.0,35,35,Jardins,1,São Paulo,2948038949,1300.0,1,NaN,-23.5710802,-46.6620237,1,1,0.0
3337.0,87,87,Jardim Paulista,2,São Paulo,2948883442,2100.0,1,NaN,-23.5603087,-46.6614414,2,1,0.0
1310.0,59,59,Vila Guilherme,1,São Paulo,2948776779,480.0,1,NaN,-23.5187738,-46.6037538,2,0,0.0
2850.0,32,32,Vila Nova Conceição,1,São Paulo,2929763419,0.0,1,NaN,-23.5938703,-46.6723521,1,0,0.0
3900.0,118,118,Morumbi,3,São Paulo,2948333425,1200.0,2,NaN,-23.6095761,-46.7379414,3,3,0.0
10000.0,420,420,Moema,0,São Paulo,2942895843,6400.0,4,24,-23.6047551,-46.666986,4,2,4800000.0
2000.0,28,28,Pinheiros,1,São Paulo,2948686856,1350.0,1,20,-23.5573887,-46.6755014,1,1,0.0
1750.0,43,43,Cambuí,1,Campinas,2948358674,790.0,1,NaN,-22.8892961,-47.0512959,1,1,0.0
6500.0,80,80,Vila Nova Conceição,1,São Paulo,2936369079,1300.0,1,14,-23.5966172,-46.6674046,1,1,0.0
3250.0,51,51,Consolação,1,São Paulo,2948776692,429.0,0,NaN,-23.5466147,-46.6448513,1,1,0.0
1300.0,45,45,Jardim Santa Emília,1,São Paulo,2947672488,440.0,1,NaN,-23.6422675,-46.601948,2,0,0.0
2350.0,31,31,Santa Cecília,1,São Paulo,2948745626,370.0,0,NaN,-23.5417269,-46.643073,1,0,0.0
3270.0,45,45,Itaim Bibi,1,São Paulo,2929901958,1100.0,1,34,-23.587469,-46.678413,1,0,530000.0
7500.0,121,121,Chácara Santo Antônio,2,São Paulo,2948616372,1053.0,2,NaN,-23.6400293,-46.7149758,3,1,0.0
3800.0,52,52,Moema,1,São Paulo,2934984647,0.0,1,32,-23.6040751,-46.6588264,1,1,0.0
3100.0,42,42,Moema,1,São Paulo,2948818937,0.0,1,NaN,-23.6001806,-46.6707907,1,1,0.0
1760.0,72,72,Campestre,2,Santo André,2948333308,0.0,1,NaN,-23.6368962,-46.5443912,2,1,0.0
9000.0,167,167,Brooklin,4,São Paulo,2948336266,1800.0,3,NaN,-23.6240847,-46.685299,3,3,0.0
2800.0,54,54,Consolação,2,São Paulo,2944834232,477.0,1,6,-23.551599502563477,-46.6526985168457,2,1,0.0
8500.0,110,110,Moema,0,São Paulo,2945278076,1200.0,2,20,-23.6075164,-46.658363,3,1,0.0
1800.0,50,50,Água Fria,1,São Paulo,2948603236,504.0,2,NaN,-23.4950937,-46.6089243,2,0,0.0
2400.0,83,83,Parque do Colégio,2,Jundiaí,2947451279,500.0,2,NaN,-23.1898355,-46.9038595,2,1,0.0
2600.0,300,30,Consolação,1,São Paulo,2939239510,1100.0,1,10,-23.5722885,-46.6594149,1,1,0.0
2320.0,95,95,Santana,2,São Paulo,2948871647,900.0,2,NaN,-23.4964243,-46.6245454,3,1,0.0
1250.0,62,62,Jardim Bela Vista,1,Santo André,2948930571,392.0,1,NaN,-23.6721938,-46.5477436,2,0,0.0
1879.0,40,40,Parque Residencial Aquarius,1,São José dos Campos,2948298646,271.0,1,NaN,-23.2154219,-45.9074266,1,1,0.0
1100.0,40,40,Vila Prudente,1,São Paulo,2944141028,250.0,1,1,-23.606002807617188,-46.552032470703125,2,0,0.0
1990.0,97,97,Parque Campolim,3,Sorocaba,2947847501,690.0,2,13,-23.5313727,-47.4640064,3,1,459000.0
3300.0,73,73,Panamby,2,São Paulo,2948805345,912.0,1,NaN,-23.6269759,-46.7195524,1,1,0.0
2678.0,48,48,Bela Vista,1,São Paulo,2938271374,1320.0,1,20,-23.5616301,-46.6539945,1,1,0.0
1240.0,44,44,Jardim Las Vegas,1,Guarulhos,2948797206,330.0,1,NaN,-23.4306677,-46.5451246,2,0,0.0
1830.0,26,26,Bethaville I,1,Barueri,2948929883,450.0,1,NaN,-23.506454467773438,-46.86910629272461,1,0,0.0
4810.0,51,51,Vila Olímpia,1,São Paulo,2948745977,1000.0,1,NaN,-23.6012418,-46.6817201,2,1,0.0
2347.0,52,52,Moema,1,São Paulo,2934983310,891.0,1,32,-23.6040751,-46.6588264,1,0,0.0
4600.0,60,60,Vila Nova Conceição,1,São Paulo,2948166036,2320.0,2,NaN,-23.5942471,-46.6719623,1,0,0.0
3290.0,35,35,Pinheiros,1,São Paulo,2948808920,444.0,1,NaN,-23.5570095,-46.6749477,1,1,0.0
4000.0,67,67,Vila Mascote,2,São Paulo,2948920562,600.0,1,NaN,-23.6486528,-46.66167,2,1,0.0
14000.0,340,340,Sumaré,4,São Paulo,2948247987,0.0,3,NaN,-23.5488715,-46.6743293,4,1,0.0
5590.0,55,55,Jardins,1,São Paulo,2935308248,1100.0,1,32,-23.572006,-46.655694,2,0,0.0
960.0,50,50,Itaquera,1,São Paulo,2948564750,290.0,1,NaN,-23.5399141,-46.4696553,2,0,0.0
1150.0,93,93,Vila Miriam,1,Guarulhos,2948336268,650.0,1,NaN,-23.470826,-46.5232906,2,0,0.0
1750.0,35,35,Jardins,1,São Paulo,2948818940,1300.0,1,33,-23.571341,-46.6622129,1,1,0.0
1000.0,50,50,Vila das Mercês,1,São Paulo,2948779112,465.0,1,NaN,-23.6297431,-46.603476,2,0,0.0
4387.0,96,96,Consolação,1,São Paulo,2947925401,940.0,0,NaN,-23.5542446,-46.6573297,2,0,0.0
1700.0,62,62,Jaguaré,1,São Paulo,2948554378,520.0,1,NaN,-23.551380157470703,-46.74712371826172,3,0,0.0
2750.0,300,28,Pinheiros,1,São Paulo,2938272282,1100.0,1,15,-23.5570767,-46.675309200000015,1,1,0.0
3100.0,78,78,Centro,2,Osasco,2948298074,625.0,2,NaN,-23.5408514,-46.7623256,3,1,0.0
1200.0,124,124,Bom Retiro,1,São Paulo,2948383499,1200.0,0,NaN,-23.5287716,-46.6337417,3,0,0.0
3216.0,50,50,Itaim Bibi,1,São Paulo,2929902308,1868.0,1,NaN,-23.5843942,-46.6750807,1,0,0.0
700.0,40,40,Veloso,1,Osasco,2928708379,52.0,0,NaN,-23.5610889,-46.8074912,2,1,0.0
1900.0,137,72,Vila Assunção,3,Santo André,2948585056,663.0,2,NaN,-23.6711169,-46.5291346,2,2,0.0
1700.0,32,32,Moema,1,São Paulo,2934983180,1200.0,1,17,-23.6052424,-46.6618116,1,1,0.0
2090.0,33,33,Pinheiros,1,São Paulo,2946440719,1360.0,1,NaN,-23.5570767,-46.6753092,1,1,0.0
1220.0,63,63,Freguesia do Ó,1,São Paulo,2948853986,550.0,1,NaN,-23.4825849,-46.7053028,2,0,0.0
1300.0,60,60,Jardim,2,Santo André,2948858338,375.0,1,NaN,-23.6629094,-46.5485193,2,1,0.0
1100.0,52,52,Jardim Maia,1,Guarulhos,2948558137,265.0,1,NaN,-23.4448095,-46.5342463,2,0,0.0
2000.0,65,28,Jardins,1,São Paulo,2948924562,1300.0,1,19,-23.55261,-46.65555,1,1,280000.0
1590.0,54,54,Jardim Íris,2,São Paulo,2948846144,511.0,1,NaN,-23.4975661,-46.7258234,2,1,0.0
1900.0,95,95,Santa Maria,1,São Caetano do Sul,1002836581,420.0,2,11,-23.6325234,-46.5535496,3,1,0.0
1000.0,58,58,Picanço,1,Guarulhos,2948351569,360.0,1,10,-23.4379152,-46.5477055,2,0,0.0
1210.0,40,40,Itaquera,1,São Paulo,2948607640,90.0,0,NaN,-23.5218241,-46.4386327,2,0,0.0
2500.0,99,42,Jardim Paulista,1,São Paulo,2948399739,1900.0,1,20,-23.5672092,-46.6534309,1,0,0.0
1000.0,40,40,Itaim Paulista,1,São Paulo,2948713479,300.0,1,NaN,-23.500719,-46.395185,2,0,0.0
5000.0,315,315,Santa Paula,4,São Caetano do Sul,2948264690,1715.0,3,NaN,-23.6199632,-46.5636018,3,3,0.0
7500.0,218,218,Moema,0,São Paulo,2948658906,2700.0,3,29,-23.6039075,-46.6697889,4,4,0.0
1990.0,43,43,Vila Nova Conceição,1,São Paulo,2929764094,1680.0,1,37,-23.5941113,-46.6718232,1,0,0.0
2150.0,130,130,Centro,1,São Paulo,2947179997,650.0,0,NaN,-23.5435772,-46.6371219,2,0,0.0
10000.0,169,169,Vila Nova Conceição,6,São Paulo,2947539946,2560.0,3,NaN,-23.5942358,-46.6724774,4,4,0.0
4040.0,127,127,Vila Pompéia,3,São Paulo,2948603362,1154.0,0,NaN,-23.5343791,-46.6821611,4,1,0.0
6000.0,198,198,Moema,3,São Paulo,2948529079,2070.0,0,NaN,-23.6157176,-46.6602288,3,1,0.0
2700.0,70,70,Moema,2,São Paulo,2947790020,1300.0,1,32,-23.6027271,-46.6712817,2,0,0.0
950.0,41,41,Itaquera,1,São Paulo,2948504491,245.0,0,NaN,-23.548826,-46.4562442,2,0,0.0
10000.0,36,36,Vila Olímpia,1,São Paulo,2934984807,0.0,1,NaN,-23.5947081,-46.6807333,1,1,0.0
7500.0,172,172,Cerqueira César,2,São Paulo,2938408360,2550.0,1,NaN,-23.564069747924805,-46.653564453125,4,1,0.0
1500.0,24,24,Cambuci,1,São Paulo,2948833290,200.0,0,NaN,-23.5815928,-46.6164882,1,0,0.0
2077.0,35,35,Paraíso,1,São Paulo,2948748699,812.0,1,1,-23.5754877,-46.656269699999996,1,0,0.0
2460.0,45,45,Itaim Bibi,1,São Paulo,2948844647,820.0,1,21,-23.580988,-46.6826327,1,1,0.0
7000.0,55,55,Itaim Bibi,1,São Paulo,2931548542,0.0,1,NaN,-23.5821149,-46.6747713,1,1,0.0
2225.0,41,41,Jardins,1,São Paulo,2929761990,1550.0,1,32,-23.5624033,-46.6602945,1,0,0.0
900.0,72,72,Nova Petrópolis,1,São Bernardo do Campo,2948761354,330.0,1,NaN,-23.722078,-46.5339376,2,0,0.0
1500.0,52,52,Moema,1,São Paulo,2928110862,1200.0,1,NaN,-23.6001753,-46.6718599,1,1,0.0
1100.0,46,46,City Ribeirão,1,Ribeirão Preto,2948224499,0.0,1,NaN,-21.2132409,-47.78942250000001,2,0,0.0
2000.0,400,40,Jardins,1,São Paulo,2948155950,1600.0,1,20,-23.5691649,-46.6580016,1,1,0.0
113.0,45,45,Itaim Bibi,1,São Paulo,2929901887,1026.0,1,34,-23.587469,-46.678413,1,0,2062.0
4870.0,128,128,Ipiranga,3,São Paulo,2948930508,1350.0,2,NaN,-23.6007702,-46.6195373,2,2,0.0
6250.0,55,55,Pinheiros,1,São Paulo,2948885881,6000.0,1,NaN,-23.55826,-46.6989288,1,0,0.0
2300.0,60,40,Cerqueira César,1,São Paulo,2948475251,1900.0,1,15,-23.5624033,-46.660294499999964,1,1,0.0
2000.0,600,28,Ibirapuera,1,São Paulo,2947574957,1020.0,1,20,-23.6085457,-46.6603186,1,1,0.0
1499.0,64,64,Jardim América,1,Sorocaba,2947872354,300.0,1,NaN,-23.5173236,-47.4686051,2,0,0.0
2125.0,75,75,Vila Carrão,2,São Paulo,2948655915,750.0,0,NaN,-23.5448712,-46.5454796,2,1,0.0
800.0,65,55,Bosque,2,Campinas,2947882417,379.0,1,NaN,-22.9109963,-47.0545809,1,0,220000.0
3700.0,33,33,Vila Mariana,1,São Paulo,2948800740,750.0,1,3,-23.5762612,-46.6351106,1,1,0.0
1100.0,100,60,Jardim Ubirajara (Zona Sul),1,São Paulo,2947646915,400.0,1,10,-23.6907105,-46.674021400000015,2,0,0.0
5500.0,180,180,Alphaville,1,Barueri,2947185724,2300.0,2,NaN,-23.4927057,-46.8505751,2,1,0.0
3000.0,30,30,Vila Clementino,1,São Paulo,2948298095,0.0,1,NaN,-23.5970132,-46.6483681,1,0,0.0
2682.0,65,65,Alphaville,1,Barueri,2948802464,520.0,0,NaN,-23.496254,-46.8463645,2,0,0.0
1150.0,70,70,Vila Assis Brasil,2,Mauá,2948927713,160.0,1,NaN,-23.6807345,-46.4645436,3,1,0.0
4400.0,70,70,Água Branca,2,São Paulo,2948588106,849.0,1,NaN,-23.518583,-46.6803806,2,1,0.0
1236.0,58,58,Nova Petrópolis,1,São Bernardo do Campo,2948236840,350.0,1,NaN,-23.7219806,-46.5359962,2,0,0.0
1622.0,35,35,Cidade Universitária,1,Campinas,2948564727,150.0,1,NaN,-22.8203807,-47.0725287,1,1,0.0
1200.0,30,30,Consolação,1,São Paulo,2939780144,940.0,1,25,-23.5488438,-46.64543679999997,1,0,0.0
800.0,55,55,Jardim Simus,1,Sorocaba,2948886634,200.0,1,NaN,-23.5038467,-47.4919561,2,0,0.0
2600.0,181,181,Água Fria,5,São Paulo,2948287535,2100.0,3,NaN,-23.4860557,-46.621082,4,2,0.0
1700.0,64,64,Vila Mascote,1,São Paulo,2948930516,549.0,1,NaN,-23.6465676,-46.6730581,2,0,0.0
7000.0,60,42,Vila Olímpia,1,São Paulo,2948548187,3000.0,1,20,-23.5943484,-46.68188980000002,1,1,0.0
4490.0,108,108,Vila Madalena,2,São Paulo,2948866174,980.0,1,NaN,-23.545566,-46.6936088,1,1,0.0
1275.0,89,89,Itaquera,1,São Paulo,2948000003,450.0,1,NaN,-23.5261019,-46.446937,2,0,0.0
2492.0,56,56,Bela Vista,1,São Paulo,2929901037,804.0,1,36,-23.5671761,-46.6458198,1,1,0.0
2000.0,22,22,Consolação,1,São Paulo,2948833300,680.0,1,NaN,-23.5528125,-46.6569357,1,1,0.0
2400.0,35,35,Jardins,1,São Paulo,2938088575,1100.0,1,20,-23.566146,-46.653553,1,0,0.0
1054.0,36,36,Vila Monte Alegre,1,Ribeirão Preto,2948640973,0.0,1,NaN,-21.1671247,-47.8422466,1,0,0.0
3000.0,30,30,Jabaquara,1,São Paulo,2948736254,0.0,1,NaN,-23.6569371,-46.643276,1,1,0.0
2100.0,90,90,Santana,2,São Paulo,2948663685,900.0,0,NaN,-23.5017706,-46.6446427,3,1,0.0
2500.0,40,40,Bela Vista,1,São Paulo,2942290888,532.0,1,4,-23.553464889526367,-46.650814056396484,1,0,504000.0
2900.0,68,68,Vila Leopoldina,2,São Paulo,2948268514,783.0,1,NaN,-23.5342078,-46.73268,2,1,0.0
3500.0,52,52,Brooklin,2,São Paulo,2932524907,450.0,1,4,-23.6115057,-46.692991000000006,1,1,0.0
3148.0,50,50,Vila Olímpia,1,São Paulo,2948818724,773.0,1,NaN,-23.593873,-46.6779931,1,0,0.0
3000.0,110,110,Perdizes,1,São Paulo,2947730222,892.0,1,NaN,-23.5367216,-46.6680256,3,1,0.0
3700.0,164,164,Mooca,2,São Paulo,2948166009,1229.0,1,NaN,-23.5737985,-46.5873393,3,1,0.0
6500.0,164,164,Alphaville,3,Barueri,2948401218,1030.0,3,NaN,-23.4941364,-46.8461879,3,3,0.0
1770.0,38,38,Liberdade,1,São Paulo,2948264695,0.0,0,NaN,-23.5513464,-46.6291351,1,0,0.0
950.0,45,45,Nova Aliança,1,Ribeirão Preto,2947818626,350.0,1,NaN,-21.221113,-47.821513,1,1,0.0
2200.0,93,93,Centro,2,São Caetano do Sul,2948211619,750.0,2,NaN,-23.6148689,-46.5677709,3,1,0.0
1830.0,45,45,Jardins,1,São Paulo,2929901290,863.0,1,17,-23.5670658,-46.6538203,1,0,0.0
2060.0,30,30,Mooca,1,São Paulo,2944974134,0.0,0,NaN,-23.5492617,-46.6084061,1,0,0.0
4000.0,156,156,Morumbi,3,São Paulo,2948109099,1789.0,3,NaN,-23.6186724,-46.7377166,3,3,0.0
7000.0,137,137,Moema,2,São Paulo,2948846162,930.0,1,NaN,-23.6050888,-46.6668823,2,1,0.0
1000.0,57,57,Vila Augusta,1,Guarulhos,2948691843,450.0,1,NaN,-23.4770274,-46.5387471,2,0,0.0
2400.0,74,73,Jardim Tupanci,2,Barueri,2947558877,590.0,1,12,-23.4959938,-46.8747611,3,1,0.0
160000.0,50,50,Centro,1,São José do Rio Preto,2948931160,200.0,1,NaN,-20.8138622,-49.3810424,2,0,0.0
1109.0,42,42,José Menino,1,Santos,2948610118,491.0,1,NaN,-23.96903445,-46.3536776,1,0,0.0
850.0,1,1,Jardim Campo Verde,1,Mauá,2943415524,0.0,0,1,-23.67586,-46.44696069999998,1,0,0.0
2500.0,106,106,Morumbi,2,São Paulo,2948663583,1259.0,2,NaN,-23.612045,-46.7327385,2,1,0.0
1600.0,84,84,Panamby,3,São Paulo,2948588136,950.0,2,NaN,-23.625028,-46.7267362,3,1,0.0
1880.0,44,44,Moema,2,São Paulo,2934983181,1830.0,1,20,-23.5982391,-46.6670927,1,1,0.0
1700.0,49,49,Penha de França,1,São Paulo,2948166462,300.0,1,NaN,-23.5194,-46.5522523,2,0,0.0
1696.0,31,31,Moema,1,São Paulo,2934984298,1120.0,1,21,-23.6045214,-46.6653807,1,1,0.0
2250.0,60,38,Santa Cecília,1,São Paulo,1000475999,673.0,1,15,-23.5356478,-46.66165669999998,1,1,0.0
1300.0,25,25,Barão Geraldo,1,Campinas,2948798974,200.0,1,NaN,-22.8159235,-47.0767563,1,1,0.0
1940.0,65,28,Jardins,1,São Paulo,2948903203,1500.0,1,19,-23.5557613,-46.661326,1,1,0.0
5500.0,169,142,Paraíso,4,São Paulo,2941390549,1476.0,3,27,-23.573052071582588,-46.64980701694947,3,1,0.0
5060.0,560,56,Moema,1,São Paulo,2938269858,1260.0,1,10,-23.6129894,-46.6637192,2,0,0.0
7650.0,100,100,Vila Mariana,3,São Paulo,2944934481,1266.0,3,NaN,-23.5909992,-46.6493167,2,2,0.0
2400.0,92,92,Anhangabaú,3,Jundiaí,2948202274,700.0,0,NaN,-23.2002726,-46.9002795,3,1,0.0
2800.0,160,160,Santo Antônio,3,São Caetano do Sul,2948612301,1500.0,2,NaN,-23.6180525,-46.5708441,3,1,0.0
3200.0,220,220,Vila Mariana,4,São Paulo,2948239867,2500.0,2,NaN,-23.5859298,-46.6385758,4,1,0.0
1910.0,28,28,Moema,1,São Paulo,2927369489,760.0,1,26,-23.6051719,-46.6664444,1,1,0.0
4723.0,60,60,Pinheiros,1,São Paulo,2948818712,850.0,1,NaN,-23.5612524,-46.6812342,1,1,0.0
12000.0,146,146,Itaim Bibi,5,São Paulo,2946956270,1900.0,2,NaN,-23.58568,-46.6746022,3,3,0.0
3200.0,110,110,Água Fria,2,São Paulo,2948564650,0.0,2,NaN,-23.4872292,-46.6132098,3,1,0.0
1450.0,60,60,Campanário,1,Diadema,2948814632,445.0,1,NaN,-23.6685731,-46.6132325,2,0,0.0
1300.0,119,119,Embaré,2,Santos,2948055655,545.0,2,NaN,-23.974994659423828,-46.319278717041016,2,0,0.0
2000.0,66,66,Centro,2,Barueri,2948549035,393.0,0,NaN,-23.5076033,-46.8871142,3,1,0.0
1500.0,117,117,Jardim Bonfiglioli,2,Jundiaí,2948687504,450.0,2,NaN,-23.2078829,-46.8929249,3,1,0.0
1080.0,22,22,Bosque da Saúde,1,São Paulo,2948224637,250.0,0,NaN,-23.6024414,-46.6217757,1,1,0.0
6300.0,84,84,Moema,2,São Paulo,2948688496,1500.0,0,NaN,-23.6043439,-46.6580461,2,1,0.0
4660.0,58,58,Pinheiros,1,São Paulo,2948823458,900.0,1,NaN,-23.5639196,-46.6951704,1,1,0.0
550.0,58,58,Parque Residencial Vila União,1,Campinas,2948696105,280.0,1,NaN,-22.9441066,-47.1236279,2,0,0.0
2300.0,65,65,Vila Mariana,3,São Paulo,2947480420,1300.0,1,NaN,-23.5895421,-46.6414773999,2,0,0.0
1600.0,58,58,Centro,1,Campinas,2948901199,250.0,1,NaN,-22.9502187,-47.0493189,3,0,0.0
1200.0,58,58,Belém,1,São Paulo,2921531075,510.0,1,NaN,-23.5473914,-46.5831992,2,0,0.0
2500.0,212,36,Jardim Paulista,1,São Paulo,2939276616,1800.0,1,10,-23.572805,-46.6547899,1,1,0.0
1300.0,60,60,Jardim Guanabara,1,Campinas,2948081809,250.0,0,NaN,-22.8892451,-47.0747834,1,1,0.0
3000.0,28,28,Bela Vista,1,São Paulo,2948556886,300.0,1,NaN,-23.5539176,-46.6504554,1,0,0.0
1879.0,40,40,Jardim Aquárius,1,São José dos Campos,2948468971,271.0,1,NaN,-23.2141129,-45.9071643,1,1,0.0
